id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1676,Listing 1676,4473,Host269,Brooklyn,Bushwick,40.86825,-73.78556,Private room,86.75,3,19,2023-06-15,0.12,7,341
1677,Listing 1677,1603,Host11,Bronx,Riverdale,40.8263,-74.02851,Private room,96.63,1,19,2023-06-15,0.23,7,58
1678,Listing 1678,3886,Host33,Bronx,Riverdale,40.87551,-74.04618,Private room,51.22,1,20,2023-06-15,0.21,3,338
1679,Listing 1679,3759,Host59,Manhattan,Harlem,40.59396,-73.94459,Entire home/apt,236.53,1,22,2023-06-15,0.1,9,308
1680,Listing 1680,9209,Host235,Brooklyn,Bushwick,40.55926,-73.70225,Private room,107.18,2,21,2023-06-15,0.03,2,283
1681,Listing 1681,8461,Host375,Brooklyn,Williamsburg,40.69987,-73.94263,Private room,140.9,2,20,2023-06-15,0.4,8,167
1682,Listing 1682,7291,Host337,Brooklyn,Williamsburg,40.85139,-73.83893,Shared room,105.72,2,16,2023-06-15,2.81,8,5
1683,Listing 1683,5665,Host215,Manhattan,Harlem,40.85616,-73.74846,Private room,162.42,1,18,2023-06-15,0.11,7,118
1684,Listing 1684,5069,Host133,Staten Island,Tottenville,40.50878,-73.78095,Entire home/apt,75.6,7,18,2023-06-15,0.99,4,186
1685,Listing 1685,1450,Host339,Queens,Astoria,40.73127,-74.02848,Shared room,40.42,2,14,2023-06-15,1.37,9,283
1686,Listing 1686,7643,Host470,Brooklyn,Bushwick,40.80208,-73.82066,Entire home/apt,216.85,1,16,2023-06-15,0.6,2,6
1687,Listing 1687,4736,Host265,Manhattan,SoHo,40.58611,-73.70223,Private room,100.29,3,18,2023-06-15,0.46,1,50
1688,Listing 1688,3205,Host282,Brooklyn,Park Slope,40.81433,-73.97171,Private room,131.69,3,19,2023-06-15,0.38,7,32
1689,Listing 1689,9221,Host347,Brooklyn,Bushwick,40.74431,-73.83603,Entire home/apt,250.46,3,18,2023-06-15,2.98,7,294
1690,Listing 1690,8144,Host425,Bronx,Fordham,40.61207,-73.77095,Private room,106.63,2,19,2023-06-15,1.98,3,345
1691,Listing 1691,3175,Host358,Queens,Astoria,40.79078,-74.04584,Private room,20.0,1,20,2023-06-15,0.41,8,266
1692,Listing 1692,1420,Host316,Staten Island,St. George,40.62872,-73.93259,Entire home/apt,20.0,3,20,2023-06-15,1.08,2,211
1693,Listing 1693,5989,Host331,Manhattan,Harlem,40.59247,-73.70725,Private room,86.27,2,16,2023-06-15,0.05,8,90
1694,Listing 1694,2067,Host90,Staten Island,Tottenville,40.89869,-73.9527,Private room,107.78,3,21,2023-06-15,0.84,3,361
1695,Listing 1695,5013,Host248,Brooklyn,Park Slope,40.76658,-73.95688,Entire home/apt,188.12,1,29,2023-06-15,0.12,3,60
1696,Listing 1696,3186,Host106,Manhattan,Upper West Side,40.82663,-73.70508,Private room,121.5,7,18,2023-06-15,1.64,7,140
1697,Listing 1697,6528,Host407,Staten Island,Tottenville,40.78774,-74.043,Entire home/apt,46.53,30,16,2023-06-15,0.68,1,73
1698,Listing 1698,6810,Host386,Queens,Flushing,40.56106,-73.92172,Private room,81.6,1,16,2023-06-15,1.22,3,225
1699,Listing 1699,5418,Host181,Brooklyn,Bedford-Stuyvesant,40.63872,-73.71046,Entire home/apt,188.7,3,17,2023-06-15,0.62,3,210
1700,Listing 1700,2087,Host112,Manhattan,Harlem,40.84958,-73.99563,Private room,148.11,5,16,2023-06-15,2.78,8,362
1701,Listing 1701,3393,Host336,Queens,Flushing,40.66429,-73.9386,Entire home/apt,138.18,1,18,2023-06-15,0.54,8,47
1702,Listing 1702,7456,Host64,Brooklyn,Bedford-Stuyvesant,40.5888,-73.85791,Entire home/apt,180.19,7,27,2023-06-15,0.1,4,53
1703,Listing 1703,2961,Host160,Brooklyn,Bushwick,40.83059,-73.9288,Private room,148.48,1,17,2023-06-15,0.76,7,42
1704,Listing 1704,7268,Host96,Brooklyn,Park Slope,40.75998,-73.86915,Entire home/apt,260.75,1,19,2023-06-15,0.09,5,280
1705,Listing 1705,9009,Host424,Manhattan,Upper West Side,40.68499,-73.71686,Private room,135.99,1,20,2023-06-15,2.29,1,55
1706,Listing 1706,2002,Host278,Brooklyn,Williamsburg,40.50442,-73.85938,Entire home/apt,122.88,2,19,2023-06-15,3.0,8,63
1707,Listing 1707,1570,Host243,Queens,Flushing,40.59766,-73.72878,Entire home/apt,139.41,2,19,2023-06-15,0.66,8,15
1708,Listing 1708,7512,Host156,Manhattan,Harlem,40.84668,-73.96558,Private room,142.41,1,22,2023-06-15,0.71,4,241
1709,Listing 1709,6031,Host104,Brooklyn,Bedford-Stuyvesant,40.61626,-73.94318,Private room,100.87,3,19,2023-06-15,0.12,8,164
1710,Listing 1710,5861,Host157,Brooklyn,Williamsburg,40.70312,-73.73262,Entire home/apt,202.98,1,23,2023-06-15,1.66,9,224
1711,Listing 1711,5312,Host196,Bronx,Fordham,40.75358,-73.9496,Entire home/apt,146.72,1,13,2023-06-15,0.26,3,136
1712,Listing 1712,8026,Host54,Staten Island,Tottenville,40.71593,-73.9951,Entire home/apt,204.67,2,12,2023-06-15,0.5,4,353
1713,Listing 1713,6180,Host461,Manhattan,Upper West Side,40.72348,-74.01842,Private room,184.13,1,17,2023-06-15,0.46,4,91
1714,Listing 1714,6402,Host21,Queens,Flushing,40.67424,-73.8367,Private room,45.77,3,23,2023-06-15,1.26,7,200
1715,Listing 1715,4877,Host451,Brooklyn,Bedford-Stuyvesant,40.56097,-73.74569,Entire home/apt,195.39,7,20,2023-06-15,0.8,2,118
1716,Listing 1716,1841,Host328,Queens,Flushing,40.61829,-73.78391,Entire home/apt,129.56,1,22,2023-06-15,0.01,6,36
1717,Listing 1717,7867,Host175,Manhattan,SoHo,40.815,-74.02413,Private room,120.45,2,18,2023-06-15,0.63,5,133
1718,Listing 1718,5324,Host294,Brooklyn,Bedford-Stuyvesant,40.55397,-73.84113,Entire home/apt,154.92,1,21,2023-06-15,0.15,5,248
1719,Listing 1719,6794,Host71,Brooklyn,Bushwick,40.74716,-73.74151,Entire home/apt,212.14,1,24,2023-06-15,0.63,8,151
1720,Listing 1720,7127,Host290,Manhattan,Upper West Side,40.84432,-73.82814,Private room,141.52,1,18,2023-06-15,0.59,8,264
1721,Listing 1721,2660,Host16,Manhattan,SoHo,40.52483,-73.94361,Entire home/apt,174.47,1,24,2023-06-15,0.14,6,364
1722,Listing 1722,5171,Host369,Queens,Flushing,40.52416,-73.84115,Private room,66.08,3,17,2023-06-15,1.73,4,36
1723,Listing 1723,8394,Host11,Brooklyn,Williamsburg,40.75921,-74.02252,Entire home/apt,174.26,1,29,2023-06-15,1.67,4,340
1724,Listing 1724,2205,Host297,Queens,Astoria,40.58488,-73.83253,Private room,64.23,2,19,2023-06-15,1.3,2,348
1725,Listing 1725,6786,Host173,Bronx,Fordham,40.60082,-73.77529,Entire home/apt,110.15,2,16,2023-06-15,1.58,6,146
1726,Listing 1726,5313,Host393,Manhattan,SoHo,40.78548,-73.81812,Entire home/apt,163.7,1,14,2023-06-15,0.38,3,181
1727,Listing 1727,9572,Host407,Manhattan,Upper West Side,40.79904,-74.04839,Private room,149.42,1,22,2023-06-15,0.09,5,50
1728,Listing 1728,5983,Host474,Queens,Flushing,40.77548,-74.00095,Private room,127.13,1,27,2023-06-15,0.29,4,162
1729,Listing 1729,7636,Host30,Brooklyn,Bedford-Stuyvesant,40.52473,-73.74168,Private room,98.83,1,22,2023-06-15,0.61,9,218
1730,Listing 1730,6630,Host31,Brooklyn,Bushwick,40.74625,-73.77377,Private room,78.32,7,18,2023-06-15,0.11,6,129
1731,Listing 1731,9187,Host478,Brooklyn,Bushwick,40.81607,-73.97142,Entire home/apt,192.79,1,13,2023-06-15,0.83,2,270
1732,Listing 1732,4362,Host372,Brooklyn,Bedford-Stuyvesant,40.53844,-73.74601,Private room,145.61,1,23,2023-06-15,0.06,7,286
1733,Listing 1733,1996,Host376,Bronx,Riverdale,40.61472,-73.96245,Entire home/apt,86.94,1,19,2023-06-15,1.63,4,307
1734,Listing 1734,9715,Host403,Bronx,Fordham,40.60107,-74.00307,Private room,110.2,1,19,2023-06-15,0.36,7,365
1735,Listing 1735,6813,Host159,Queens,Long Island City,40.74311,-73.77662,Private room,49.44,2,20,2023-06-15,1.46,4,299
1736,Listing 1736,7579,Host294,Queens,Astoria,40.82028,-73.79963,Private room,76.16,3,29,2023-06-15,2.74,8,91
1737,Listing 1737,6310,Host47,Manhattan,SoHo,40.76346,-73.72722,Entire home/apt,267.49,2,23,2023-06-15,0.48,5,84
1738,Listing 1738,5094,Host451,Manhattan,Upper West Side,40.5265,-73.88989,Private room,163.95,3,15,2023-06-15,0.32,1,48
1739,Listing 1739,5306,Host202,Manhattan,Upper West Side,40.64614,-74.03343,Entire home/apt,202.21,1,14,2023-06-15,0.2,1,119
1740,Listing 1740,8591,Host48,Brooklyn,Park Slope,40.62761,-73.87511,Entire home/apt,156.1,1,22,2023-06-15,0.01,5,130
1741,Listing 1741,9224,Host133,Manhattan,Chelsea,40.67301,-74.03528,Entire home/apt,206.42,1,12,2023-06-15,0.25,1,26
1742,Listing 1742,6043,Host226,Manhattan,SoHo,40.84725,-73.84979,Private room,107.08,2,30,2023-06-15,0.53,9,13
1743,Listing 1743,6049,Host69,Manhattan,Upper West Side,40.60078,-74.04221,Private room,104.13,1,13,2023-06-15,0.24,3,146
1744,Listing 1744,8982,Host14,Manhattan,Harlem,40.88163,-73.8392,Private room,131.03,7,16,2023-06-15,0.94,4,142
1745,Listing 1745,3926,Host376,Brooklyn,Williamsburg,40.8786,-73.96911,Private room,122.43,1,21,2023-06-15,1.3,9,354
1746,Listing 1746,5547,Host399,Brooklyn,Bedford-Stuyvesant,40.71934,-73.80549,Entire home/apt,119.49,1,21,2023-06-15,1.4,4,138
1747,Listing 1747,8792,Host227,Brooklyn,Bushwick,40.52223,-73.79905,Shared room,55.18,1,14,2023-06-15,3.17,1,199
1748,Listing 1748,9355,Host113,Manhattan,Upper West Side,40.66406,-73.9991,Entire home/apt,185.88,3,14,2023-06-15,2.04,7,234
1749,Listing 1749,6407,Host66,Manhattan,Harlem,40.88771,-73.71551,Entire home/apt,277.89,2,25,2023-06-15,0.86,3,279
1750,Listing 1750,8190,Host417,Bronx,Riverdale,40.64338,-73.96838,Private room,87.29,1,21,2023-06-15,0.99,2,312
1751,Listing 1751,6156,Host19,Manhattan,Upper West Side,40.65615,-73.88896,Private room,146.47,1,25,2023-06-15,0.79,3,96
1752,Listing 1752,6978,Host294,Brooklyn,Williamsburg,40.73397,-74.01984,Entire home/apt,222.01,5,27,2023-06-15,0.1,1,149
1753,Listing 1753,3097,Host10,Staten Island,Tottenville,40.76167,-73.9871,Entire home/apt,98.52,2,26,2023-06-15,0.8,1,173
1754,Listing 1754,2920,Host420,Manhattan,Upper West Side,40.62775,-73.82414,Private room,162.03,1,18,2023-06-15,2.91,2,154
1755,Listing 1755,5507,Host315,Brooklyn,Bedford-Stuyvesant,40.68504,-73.98466,Private room,165.55,5,25,2023-06-15,0.46,8,61
1756,Listing 1756,1715,Host318,Staten Island,St. George,40.55336,-73.93596,Entire home/apt,95.38,1,21,2023-06-15,0.63,8,296
1757,Listing 1757,5669,Host158,Bronx,Fordham,40.82715,-73.96412,Entire home/apt,64.62,3,24,2023-06-15,0.05,9,47
1758,Listing 1758,3416,Host460,Manhattan,SoHo,40.52811,-73.74563,Private room,86.94,2,19,2023-06-15,0.46,2,335
1759,Listing 1759,4472,Host13,Manhattan,Harlem,40.86366,-73.80208,Entire home/apt,303.16,7,15,2023-06-15,1.58,4,304
1760,Listing 1760,5718,Host146,Brooklyn,Bedford-Stuyvesant,40.89957,-73.94507,Entire home/apt,231.88,5,20,2023-06-15,1.99,1,253
1761,Listing 1761,6066,Host2,Queens,Flushing,40.64765,-73.87538,Private room,20.0,1,15,2023-06-15,1.06,6,17
1762,Listing 1762,3674,Host351,Brooklyn,Williamsburg,40.70982,-73.82435,Entire home/apt,206.17,2,28,2023-06-15,0.42,6,37
1763,Listing 1763,9072,Host399,Manhattan,Upper West Side,40.88332,-73.73727,Entire home/apt,249.25,2,25,2023-06-15,0.56,8,360
1764,Listing 1764,5457,Host441,Manhattan,Upper West Side,40.61897,-74.01147,Entire home/apt,266.73,1,18,2023-06-15,1.94,6,180
1765,Listing 1765,3026,Host437,Manhattan,SoHo,40.68354,-73.82071,Entire home/apt,260.69,5,16,2023-06-15,2.6,1,327
1766,Listing 1766,3911,Host242,Manhattan,Chelsea,40.53503,-73.87664,Private room,139.99,7,27,2023-06-15,0.91,3,181
1767,Listing 1767,6433,Host169,Manhattan,Upper West Side,40.61754,-73.95334,Private room,111.22,5,14,2023-06-15,3.66,3,348
1768,Listing 1768,4282,Host463,Manhattan,Upper West Side,40.75277,-74.01135,Entire home/apt,188.2,2,27,2023-06-15,0.74,1,102
1769,Listing 1769,9416,Host475,Queens,Astoria,40.71961,-73.8443,Entire home/apt,117.79,2,19,2023-06-15,1.18,1,266
1770,Listing 1770,2618,Host292,Brooklyn,Bushwick,40.71692,-73.96514,Entire home/apt,195.97,1,14,2023-06-15,0.03,8,118
1771,Listing 1771,4079,Host403,Staten Island,Tottenville,40.73522,-73.87009,Private room,26.46,5,16,2023-06-15,1.88,1,286
1772,Listing 1772,7187,Host304,Brooklyn,Park Slope,40.54858,-73.84728,Entire home/apt,214.67,7,24,2023-06-15,3.72,3,225
1773,Listing 1773,5687,Host238,Brooklyn,Bushwick,40.56215,-73.82962,Entire home/apt,239.47,2,21,2023-06-15,0.24,5,50
1774,Listing 1774,2823,Host429,Manhattan,SoHo,40.65787,-73.79317,Entire home/apt,238.74,2,18,2023-06-15,2.18,3,287
1775,Listing 1775,3978,Host237,Manhattan,Harlem,40.8764,-73.95163,Private room,151.7,7,32,2023-06-15,4.4,3,246
1776,Listing 1776,9714,Host448,Brooklyn,Williamsburg,40.77777,-73.7111,Shared room,44.76,3,16,2023-06-15,0.12,6,204
1777,Listing 1777,6166,Host127,Manhattan,SoHo,40.53221,-73.74702,Entire home/apt,226.83,2,19,2023-06-15,0.57,9,308
1778,Listing 1778,2914,Host82,Brooklyn,Williamsburg,40.69134,-73.82006,Private room,58.32,5,18,2023-06-15,0.47,6,144
1779,Listing 1779,2652,Host392,Brooklyn,Bedford-Stuyvesant,40.78346,-73.87379,Private room,53.96,2,20,2023-06-15,1.02,7,281
1780,Listing 1780,8937,Host26,Queens,Astoria,40.62251,-74.01866,Entire home/apt,96.31,1,16,2023-06-15,0.08,8,30
1781,Listing 1781,3620,Host403,Brooklyn,Bushwick,40.7231,-73.80982,Entire home/apt,129.0,1,25,2023-06-15,0.32,9,178
1782,Listing 1782,5020,Host163,Brooklyn,Park Slope,40.56365,-73.94159,Entire home/apt,221.7,1,18,2023-06-15,3.83,5,194
1783,Listing 1783,9271,Host233,Queens,Long Island City,40.82345,-73.99796,Shared room,87.9,1,12,2023-06-15,1.09,9,118
1784,Listing 1784,3928,Host258,Bronx,Fordham,40.51505,-73.78118,Entire home/apt,20.0,1,14,2023-06-15,1.74,3,236
1785,Listing 1785,9857,Host43,Brooklyn,Park Slope,40.51857,-73.94701,Private room,68.81,2,17,2023-06-15,2.07,9,218
1786,Listing 1786,8842,Host344,Brooklyn,Bedford-Stuyvesant,40.6288,-73.94545,Private room,92.93,1,18,2023-06-15,0.18,1,177
1787,Listing 1787,6597,Host498,Brooklyn,Bedford-Stuyvesant,40.81748,-74.02872,Private room,131.71,2,25,2023-06-15,0.73,8,351
1788,Listing 1788,1090,Host44,Manhattan,Harlem,40.72746,-73.93071,Entire home/apt,287.35,3,22,2023-06-15,1.15,7,315
1789,Listing 1789,5715,Host345,Manhattan,Upper West Side,40.79013,-73.88168,Entire home/apt,220.88,2,25,2023-06-15,5.43,9,122
1790,Listing 1790,7684,Host86,Manhattan,Upper West Side,40.89522,-73.80812,Private room,166.94,7,14,2023-06-15,0.45,3,215
1791,Listing 1791,5270,Host492,Brooklyn,Park Slope,40.63541,-73.96046,Entire home/apt,169.03,1,21,2023-06-15,0.31,3,245
1792,Listing 1792,1478,Host399,Brooklyn,Williamsburg,40.70813,-73.92833,Entire home/apt,159.23,1,16,2023-06-15,2.04,7,20
1793,Listing 1793,1220,Host364,Manhattan,SoHo,40.60207,-73.93579,Entire home/apt,302.76,1,17,2023-06-15,1.55,5,130
1794,Listing 1794,2604,Host28,Queens,Flushing,40.63759,-73.78698,Private room,97.22,7,19,2023-06-15,0.71,5,174
1795,Listing 1795,1228,Host267,Brooklyn,Williamsburg,40.58408,-73.74364,Private room,185.38,2,16,2023-06-15,1.35,8,348
1796,Listing 1796,4145,Host269,Staten Island,Tottenville,40.61009,-73.7629,Private room,28.27,1,25,2023-06-15,0.51,9,109
1797,Listing 1797,9069,Host352,Brooklyn,Bushwick,40.62362,-73.97742,Entire home/apt,173.37,2,15,2023-06-15,0.67,9,70
1798,Listing 1798,5587,Host130,Manhattan,Upper West Side,40.88956,-73.85038,Private room,116.63,7,26,2023-06-15,0.92,1,202
1799,Listing 1799,5571,Host324,Brooklyn,Bushwick,40.5733,-73.7797,Entire home/apt,208.08,1,15,2023-06-15,0.6,2,143
1800,Listing 1800,5312,Host156,Brooklyn,Bedford-Stuyvesant,40.54529,-73.9773,Entire home/apt,177.43,7,31,2023-06-15,0.19,4,153
1801,Listing 1801,1328,Host282,Manhattan,Upper West Side,40.67072,-73.92523,Entire home/apt,233.06,30,20,2023-06-15,0.59,4,300
1802,Listing 1802,5636,Host227,Brooklyn,Bushwick,40.52333,-73.99619,Entire home/apt,140.98,7,21,2023-06-15,1.42,8,152
1803,Listing 1803,3633,Host328,Manhattan,Chelsea,40.55468,-73.93117,Private room,118.57,7,13,2023-06-15,0.08,3,194
1804,Listing 1804,6351,Host332,Manhattan,SoHo,40.74975,-74.02696,Entire home/apt,243.26,2,21,2023-06-15,0.15,6,194
1805,Listing 1805,3435,Host415,Brooklyn,Park Slope,40.68061,-73.78082,Private room,90.02,3,20,2023-06-15,0.37,7,141
1806,Listing 1806,5605,Host103,Brooklyn,Williamsburg,40.64977,-73.7884,Entire home/apt,112.81,5,21,2023-06-15,1.21,3,265
1807,Listing 1807,3386,Host72,Manhattan,Chelsea,40.86635,-73.91298,Private room,99.26,5,15,2023-06-15,1.83,8,196
1808,Listing 1808,4045,Host383,Manhattan,SoHo,40.54801,-73.72479,Entire home/apt,199.06,1,20,2023-06-15,0.66,7,138
1809,Listing 1809,6805,Host144,Brooklyn,Park Slope,40.84091,-74.04559,Private room,78.32,1,26,2023-06-15,0.89,9,98
1810,Listing 1810,7864,Host227,Manhattan,Harlem,40.73128,-74.01566,Entire home/apt,244.26,7,13,2023-06-15,1.87,8,194
1811,Listing 1811,2066,Host411,Brooklyn,Park Slope,40.5917,-74.03897,Entire home/apt,185.34,2,25,2023-06-15,1.92,8,230
1812,Listing 1812,1862,Host452,Manhattan,SoHo,40.83648,-73.82295,Entire home/apt,251.81,2,23,2023-06-15,0.11,7,68
1813,Listing 1813,8063,Host51,Brooklyn,Williamsburg,40.83779,-73.82416,Private room,98.86,5,28,2023-06-15,3.82,6,226
1814,Listing 1814,3075,Host121,Brooklyn,Bedford-Stuyvesant,40.50774,-73.92543,Entire home/apt,245.15,1,17,2023-06-15,3.03,6,249
1815,Listing 1815,4662,Host475,Manhattan,Upper West Side,40.84798,-73.85428,Private room,128.92,5,19,2023-06-15,0.85,2,72
1816,Listing 1816,6612,Host134,Manhattan,Upper West Side,40.6107,-73.71951,Entire home/apt,247.55,1,21,2023-06-15,1.55,4,182
1817,Listing 1817,5952,Host287,Manhattan,Upper West Side,40.73124,-73.71335,Entire home/apt,185.05,1,22,2023-06-15,0.11,1,225
1818,Listing 1818,7238,Host205,Manhattan,Upper West Side,40.68303,-73.70429,Entire home/apt,181.21,2,15,2023-06-15,1.51,2,179
1819,Listing 1819,4210,Host145,Brooklyn,Bushwick,40.6946,-73.75781,Entire home/apt,173.64,2,14,2023-06-15,0.78,7,257
1820,Listing 1820,4196,Host64,Manhattan,Harlem,40.81901,-73.99326,Entire home/apt,260.19,2,20,2023-06-15,1.56,6,140
1821,Listing 1821,4228,Host333,Brooklyn,Park Slope,40.50044,-73.86442,Entire home/apt,142.07,1,13,2023-06-15,1.65,9,253
1822,Listing 1822,2520,Host343,Manhattan,Upper West Side,40.54641,-74.01758,Entire home/apt,222.95,3,21,2023-06-15,0.2,1,97
1823,Listing 1823,7081,Host44,Manhattan,SoHo,40.73527,-73.71804,Private room,141.94,3,13,2023-06-15,2.64,5,126
1824,Listing 1824,9749,Host46,Queens,Long Island City,40.73061,-73.98954,Entire home/apt,105.57,1,24,2023-06-15,0.25,5,47
1825,Listing 1825,1939,Host343,Queens,Flushing,40.83269,-73.97597,Private room,119.53,2,9,2023-06-15,1.5,5,338
1826,Listing 1826,5304,Host201,Brooklyn,Bedford-Stuyvesant,40.8311,-73.90926,Private room,102.28,5,18,2023-06-15,0.68,3,313
1827,Listing 1827,1990,Host273,Brooklyn,Williamsburg,40.63635,-74.04292,Entire home/apt,214.29,3,26,2023-06-15,0.03,3,156
1828,Listing 1828,4403,Host10,Brooklyn,Williamsburg,40.52864,-73.96288,Entire home/apt,129.31,5,19,2023-06-15,1.7,6,258
1829,Listing 1829,8426,Host123,Manhattan,SoHo,40.87724,-73.95669,Private room,137.56,7,24,2023-06-15,1.86,7,295
1830,Listing 1830,2969,Host123,Manhattan,SoHo,40.53988,-73.89878,Entire home/apt,162.41,1,27,2023-06-15,2.19,3,97
1831,Listing 1831,9637,Host358,Brooklyn,Park Slope,40.51226,-74.00602,Private room,92.85,1,15,2023-06-15,0.69,9,269
1832,Listing 1832,3184,Host233,Manhattan,Chelsea,40.66165,-73.85564,Entire home/apt,212.49,1,22,2023-06-15,0.01,6,292
1833,Listing 1833,1705,Host168,Bronx,Fordham,40.53272,-73.82492,Entire home/apt,20.0,3,18,2023-06-15,2.22,7,87
1834,Listing 1834,4114,Host118,Bronx,Riverdale,40.65964,-73.72959,Entire home/apt,115.49,1,16,2023-06-15,2.35,1,119
1835,Listing 1835,3936,Host28,Queens,Astoria,40.80705,-73.97203,Private room,20.0,7,22,2023-06-15,0.29,7,342
1836,Listing 1836,1455,Host476,Brooklyn,Park Slope,40.53863,-73.76881,Shared room,68.29,5,21,2023-06-15,1.27,2,55
1837,Listing 1837,6686,Host416,Staten Island,St. George,40.87665,-73.76778,Entire home/apt,128.0,1,16,2023-06-15,0.19,4,50
1838,Listing 1838,6965,Host106,Queens,Flushing,40.50966,-73.96255,Entire home/apt,122.64,2,22,2023-06-15,1.74,9,207
1839,Listing 1839,7778,Host327,Queens,Astoria,40.87372,-74.04278,Private room,108.74,1,24,2023-06-15,0.42,3,197
1840,Listing 1840,1735,Host122,Brooklyn,Park Slope,40.55675,-73.77252,Private room,71.27,7,26,2023-06-15,0.01,5,245
1841,Listing 1841,1743,Host19,Brooklyn,Bushwick,40.6764,-73.83342,Entire home/apt,163.78,5,18,2023-06-15,0.12,2,218
1842,Listing 1842,4496,Host275,Manhattan,SoHo,40.68812,-73.85389,Entire home/apt,224.13,30,24,2023-06-15,1.5,8,47
1843,Listing 1843,8620,Host227,Queens,Flushing,40.72796,-73.87775,Entire home/apt,122.0,2,19,2023-06-15,0.87,6,109
1844,Listing 1844,3993,Host44,Manhattan,Upper West Side,40.75089,-73.82608,Entire home/apt,301.35,2,15,2023-06-15,0.49,3,220
1845,Listing 1845,3578,Host3,Manhattan,Upper West Side,40.69293,-73.9838,Entire home/apt,227.91,7,28,2023-06-15,0.12,6,34
1846,Listing 1846,8420,Host122,Brooklyn,Williamsburg,40.72665,-73.91988,Private room,128.8,5,14,2023-06-15,4.25,1,165
1847,Listing 1847,3492,Host342,Queens,Long Island City,40.74656,-73.85274,Private room,58.58,1,13,2023-06-15,1.05,4,313
1848,Listing 1848,2740,Host77,Brooklyn,Williamsburg,40.78047,-73.78727,Private room,77.48,2,24,2023-06-15,3.3,7,176
1849,Listing 1849,6389,Host329,Manhattan,SoHo,40.80942,-73.79176,Entire home/apt,210.95,1,17,2023-06-15,0.45,7,345
1850,Listing 1850,4904,Host269,Queens,Flushing,40.87344,-73.84105,Private room,20.0,7,22,2023-06-15,1.0,5,300
1851,Listing 1851,8967,Host367,Manhattan,Chelsea,40.7922,-73.79654,Private room,166.01,2,24,2023-06-15,0.16,1,148
1852,Listing 1852,5197,Host72,Manhattan,Upper West Side,40.82352,-73.86005,Entire home/apt,282.15,1,20,2023-06-15,0.78,3,180
1853,Listing 1853,7597,Host384,Manhattan,Chelsea,40.79496,-73.70811,Private room,140.1,1,20,2023-06-15,0.33,1,9
1854,Listing 1854,7003,Host241,Manhattan,SoHo,40.6853,-73.94491,Private room,82.53,1,28,2023-06-15,0.49,2,158
1855,Listing 1855,5480,Host228,Brooklyn,Bushwick,40.71754,-73.83262,Entire home/apt,182.85,5,19,2023-06-15,4.04,5,54
1856,Listing 1856,3369,Host315,Manhattan,SoHo,40.81157,-73.81533,Private room,123.79,5,25,2023-06-15,2.14,5,181
1857,Listing 1857,1706,Host20,Brooklyn,Bushwick,40.83382,-73.96998,Private room,137.5,5,19,2023-06-15,0.38,3,189
1858,Listing 1858,5010,Host10,Manhattan,Chelsea,40.797,-73.84647,Private room,113.92,2,17,2023-06-15,1.35,9,187
1859,Listing 1859,1120,Host113,Manhattan,Chelsea,40.59086,-74.02219,Entire home/apt,273.39,2,21,2023-06-15,0.74,7,250
